,image_path,question,answer,fact_link,fact
3605,./data_v3/images/111100320220706144041.jpg,사람은 무엇에 속하는 동물이니,영장상목,ko.dbpedia/3471,"['사람', '상목', '영장상목']"
3606,./data_v3/images/111100420220706141419.jpg,카지노 딜러는 무슨 직종에 종사하는 사람일까,서비스업,ko.dbpedia/334,"['카지노_딜러', 'subject', '서비스업_관련_직업']"
3607,./data_v3/images/111100520220706144750.jpg,카지노 토큰은 무엇에 속해,게임 도구,ko.dbpedia/338,"['카지노_토큰', 'subject', '게임_도구']"
3608,./data_v3/images/111100520220706145019.jpg,카지노에서 쓰이는 게임 도구를 뭐라고 하니,카지노 토큰,"ko.dbpedia/337,ko.dbpedia/338","['카지노_토큰', 'subject', '카지노']:['카지노_토큰', 'subject', '게임_도구']"
3609,./data_v3/images/111500120220706134418.jpg,이미지 안의 서커스 기술은 뭐야,곡예,ko.dbpedia/451,"['곡예', 'subject', '서커스_기술']"
3610,./data_v3/images/111500120220706134641.jpg,곡예는 무슨 기술에 해당할까,서커스,ko.dbpedia/451,"['곡예', 'subject', '서커스_기술']"
3611,./data_v3/images/111500120220706135038.jpg,이미지 속 서커스 기술은 뭐니,곡예,ko.dbpedia/451,"['곡예', 'subject', '서커스_기술']"
3612,./data_v3/images/111500120220706135439.jpg,서커스 기술을 하는 공연 예술은 뭘까,곡예,"ko.dbpedia/451,ko.dbpedia/452","['곡예', 'subject', '서커스_기술']:['곡예', 'subject', '공연_예술']"
3613,./data_v3/images/111500120220706135608.jpg,곡예는 무슨 기술에 해당하지,서커스,ko.dbpedia/451,"['곡예', 'subject', '서커스_기술']"
3614,./data_v3/images/111500120220706135644.jpg,이미지 속 서커스 기술은 무엇일까,곡예,ko.dbpedia/451,"['곡예', 'subject', '서커스_기술']"
3615,./data_v3/images/111500120220706140023.jpg,이미지 속 공연 예술을 뭐라고 부를까,곡예,ko.dbpedia/452,"['곡예', 'subject', '공연_예술']"
3616,./data_v3/images/111500120220706140454.jpg,곡예는 무슨 예술에 해당하니,공연,ko.dbpedia/452,"['곡예', 'subject', '공연_예술']"
3617,./data_v3/images/111500120220706140552.jpg,이미지 안의 공연 예술은 뭐야,곡예,ko.dbpedia/452,"['곡예', 'subject', '공연_예술']"
3618,./data_v3/images/111500120220706140653.jpg,곡예는 무엇의 기술일까,서커스,ko.dbpedia/451,"['곡예', 'subject', '서커스_기술']"
3619,./data_v3/images/111500120220706141019.jpg,이미지 속 서커스 기술을 뭐라고 부르니,곡예,ko.dbpedia/451,"['곡예', 'subject', '서커스_기술']"
3620,./data_v3/images/111500120220706141142.jpg,사람은 어디에 해당할까,영장상목,ko.dbpedia/3471,"['사람', '상목', '영장상목']"
3621,./data_v3/images/111500120220706144053.jpg,곡예는 무슨 예술이니,공연,ko.dbpedia/452,"['곡예', 'subject', '공연_예술']"
3622,./data_v3/images/111500120220706145228.jpg,이미지 안의 공연 예술을 뭐라고 부를까,곡예,ko.dbpedia/452,"['곡예', 'subject', '공연_예술']"
3623,./data_v3/images/111500120220706145642.jpg,이미지 속 공연 예술은 뭐야,곡예,ko.dbpedia/452,"['곡예', 'subject', '공연_예술']"
3624,./data_v3/images/111500120220706145908.jpg,곡예는 무슨 기술에 속해,서커스,ko.dbpedia/451,"['곡예', 'subject', '서커스_기술']"
3625,./data_v3/images/111500120220706150159.jpg,곡예는 무엇에 속할까,서커스 기술,ko.dbpedia/451,"['곡예', 'subject', '서커스_기술']"
3626,./data_v3/images/111500220220706150343.jpg,이미지 속 인물의 직업은 무엇일까,광대,ko.dbpedia/457,"['광대', 'subject', '직업']"
3627,./data_v3/images/111500220220706150429.jpg,광대는 무엇을 하는 사람이니,공연 예술,ko.dbpedia/456,"['광대', 'subject', '공연_예술']"
3628,./data_v3/images/111500220220706150827.jpg,서커스에서 연극을 하는 사람을 뭐라고 부르지,광대,"ko.dbpedia/454,ko.dbpedia/459","['광대', 'subject', '연극']:['광대', 'subject', '서커스']"
3629,./data_v3/images/111500220220706151144.jpg,광대는 어디에서 볼 수 있지,서커스,"ko.dbpedia/459,ko.dbpedia/1064","['광대', 'subject', '서커스']"
3630,./data_v3/images/111500220220706151218.jpg,이미지 속 왼쪽의 사람은 곡마단에서 무슨 역할일까,광대,ko.dbpedia/455,"['광대', 'subject', '곡마단']"
3631,./data_v3/images/111500220220706151333.jpg,곡마단에 속하는 직업은 뭐야,광대,"ko.dbpedia/455,ko.dbpedia/457","['광대', 'subject', '곡마단']:['광대', 'subject', '직업']"
3632,./data_v3/images/111500220220706151536.jpg,음역이 130인 현명악기는 뭐야,기타,"ko.dbpedia/648,ko.dbpedia/650","['기타', 'subject', '현명악기']"
3633,./data_v3/images/111500220220706151615.jpg,서커스를 하는 사람의 직업은 무엇이니,광대,"ko.dbpedia/457,ko.dbpedia/459","['광대', 'subject', '직업']:['광대', 'subject', '서커스']"
3634,./data_v3/images/111500220220706151655.jpg,광대는 어디에서 공연 예술을 하니,서커스,"ko.dbpedia/456,ko.dbpedia/459","['광대', 'subject', '공연_예술']:['광대', 'subject', '서커스']"
3635,./data_v3/images/111500220220706152301.jpg,호박은 무슨 채소야,열매채소,ko.dbpedia/8793,"['호박', 'subject', '열매채소']"
3636,./data_v3/images/111500220220706152359.jpg,이미지 속 서커스에서 연극을 하는 사람을 뭐라고 부르지,광대,"ko.dbpedia/454,ko.dbpedia/459","['광대', 'subject', '연극']:['광대', 'subject', '서커스']"
3637,./data_v3/images/111500220220706152754.jpg,광대는 서커스에서 무엇을 할까,공연 예술,"ko.dbpedia/456,ko.dbpedia/459","['광대', 'subject', '공연_예술']:['광대', 'subject', '서커스']"
3638,./data_v3/images/111500220220706152917.jpg,개는 무엇에 속하는 동물이야,식육목,ko.dbpedia/3209,"['개', '목', '식육목']"
3639,./data_v3/images/111500220220706153322.jpg,광대는 어떤 예술을 하는 직업일까,공연,"ko.dbpedia/456,ko.dbpedia/457","['광대', 'subject', '공연_예술']:['광대', 'subject', '직업']"
3640,./data_v3/images/111500220220706153522.jpg,피아노는 어느 나라의 발명품일까,이탈리아,ko.dbpedia/757,"['피아노', 'subject', '이탈리아의_발명품']"
3641,./data_v3/images/111500220220706153658.jpg,이미지 속 공연 예술을 하는 사람들을 뭐라고 부르니,광대,ko.dbpedia/456,"['광대', 'subject', '공연_예술']"
3642,./data_v3/images/111500220220706153740.jpg,이미지 속 이탈리아의 발명품은 뭘까,안경,ko.dbpedia/5337,"['안경', 'subject', '이탈리아의_발명품']"
3643,./data_v3/images/111500220220706155349.jpg,광대는 주로 어디에서 볼수 있지,연극,ko.dbpedia/454,"['광대', 'subject', '연극']"
3644,./data_v3/images/111500220220706155657.jpg,광대는 무엇을 하는 직업일까,공연 예술,ko.dbpedia/456,"['광대', 'subject', '공연_예술']"
3645,./data_v3/images/111500220220706155744.jpg,서커스에서 연극을 하는 사람을 뭐라고 하니,광대,"ko.dbpedia/454,ko.dbpedia/459","['광대', 'subject', '연극']:['광대', 'subject', '서커스']"
3646,./data_v3/images/111500220220706160238.jpg,이미지 속 연극하는 사람의 직업이 뭐니,광대,"ko.dbpedia/454,ko.dbpedia/457","['광대', 'subject', '연극']:['광대', 'subject', '직업']"
3647,./data_v3/images/111500420220706182042.jpg,서커스 기술이고 대한민국의 중요무형문화재인 것은 뭐야,줄타기,"ko.dbpedia/463,ko.dbpedia/466","['줄타기', 'subject', '대한민국의_중요무형문화재']:['줄타기', 'subject', '서커스_기술']"
3648,./data_v3/images/111500420220706182114.jpg,이미지 속 서커스 기술은 뭐지,줄타기,ko.dbpedia/466,"['줄타기', 'subject', '서커스_기술']"
3649,./data_v3/images/111500420220706182341.jpg,줄타기는 어느 나라의 중요무형문화재일까,대한민국,ko.dbpedia/463,"['줄타기', 'subject', '대한민국의_중요무형문화재']"
3650,./data_v3/images/111500420220706182415.jpg,줄타기는 대한민국 어느 지역의 문화재야,경기도,ko.dbpedia/465,"['줄타기', 'subject', '경기도의_문화재']"
3651,./data_v3/images/111500420220706182442.jpg,줄타기는 어느 나라의 중요무형문화재일까,대한민국,ko.dbpedia/463,"['줄타기', 'subject', '대한민국의_중요무형문화재']"
3652,./data_v3/images/111500420220706182810.jpg,줄타기는 어느 나라의 중요무형문화재니,대한민국,ko.dbpedia/463,"['줄타기', 'subject', '대한민국의_중요무형문화재']"
3653,./data_v3/images/111500420220706182851.jpg,이미지 속 곡예술은 무엇이니,줄타기,ko.dbpedia/464,"['줄타기', 'subject', '곡예술']"
3654,./data_v3/images/111500420220706183019.jpg,이미지 속 대한민국의 중요무형문화재를 뭐라고 불러,줄타기,ko.dbpedia/463,"['줄타기', 'subject', '대한민국의_중요무형문화재']"
3655,./data_v3/images/111500420220706183107.jpg,사람은 무엇에 해당하는 동물이야,포유류,ko.dbpedia/3466,"['사람', '강', '포유류']"
3656,./data_v3/images/111500420220706183453.jpg,이미지 속 경기도의 문화재는 뭐라고 부르니,줄타기,ko.dbpedia/465,"['줄타기', 'subject', '경기도의_문화재']"
3657,./data_v3/images/111500420220706183523.jpg,줄타기는 어느 지역의 문화재야,경기도,ko.dbpedia/465,"['줄타기', 'subject', '경기도의_문화재']"
3658,./data_v3/images/111500420220706183739.jpg,이미지 속 인류무형문화유산은 뭐야,줄타기,ko.dbpedia/467,"['줄타기', 'subject', '인류무형문화유산']"
3659,./data_v3/images/111500420220706183835.jpg,줄타기는 어느 나라의 중요무형문화재일까,대한민국,ko.dbpedia/463,"['줄타기', 'subject', '대한민국의_중요무형문화재']"
3660,./data_v3/images/111500420220706184026.jpg,줄타기는 무엇에 해당할까,인류무형문화유산,ko.dbpedia/467,"['줄타기', 'subject', '인류무형문화유산']"
3661,./data_v3/images/111600120220706161645.jpg,합창하는 가톨릭 전례 봉사자를 뭐라고 부를까,성가대,ko.dbpedia/471,"['성가대', 'subject', '가톨릭_전례_봉사자']"
3662,./data_v3/images/111600120220706161854.jpg,성가대는 무엇을 하는 가톨릭 전례 봉사자야,합창,"ko.dbpedia/470,ko.dbpedia/471","['성가대', 'subject', '합창']:['성가대', 'subject', '가톨릭_전례_봉사자']"
3663,./data_v3/images/111600120220706162114.jpg,이미지 속 가톨릭 전례 봉사자는 뭘까,성가대,ko.dbpedia/471,"['성가대', 'subject', '가톨릭_전례_봉사자']"
3664,./data_v3/images/111600120220706162749.jpg,이미지 속 가톨릭 전례 봉사자는 뭐니,성가대,ko.dbpedia/471,"['성가대', 'subject', '가톨릭_전례_봉사자']"
3665,./data_v3/images/111600120220706163738.jpg,성가대는 어떤 일을 하는 가톨릭 전례 봉사자니,합창,"ko.dbpedia/470,ko.dbpedia/471","['성가대', 'subject', '합창']:['성가대', 'subject', '가톨릭_전례_봉사자']"
3666,./data_v3/images/111800520220706150539.jpg,이미지 속 유제품을 뭐라고 불러,우유,ko.dbpedia/859,"['우유', 'subject', '유제품']"
3667,./data_v3/images/111800520220706150658.jpg,우유는 무엇에 속하는 음식이니,유제품,ko.dbpedia/859,"['우유', 'subject', '유제품']"
3668,./data_v3/images/111800520220706150727.jpg,젖으로 만든 음료를 뭐라고 하니,우유,"ko.dbpedia/861,ko.dbpedia/862","['우유', 'subject', '음료']:['우유', 'subject', '젖']"
3669,./data_v3/images/111800520220706150812.jpg,젖을 이용하여 만든 음료는 뭐야,우유,"ko.dbpedia/861,ko.dbpedia/862","['우유', 'subject', '음료']:['우유', 'subject', '젖']"
3670,./data_v3/images/111800520220706150938.jpg,이미지 속 유제품은 무엇이야,우유,ko.dbpedia/859,"['우유', 'subject', '유제품']"
3671,./data_v3/images/111800520220706151351.jpg,우유는 무엇에 속해,음료,ko.dbpedia/861,"['우유', 'subject', '음료']"
3672,./data_v3/images/111800520220706151925.jpg,우유는 무슨 음료일까,유제품,"ko.dbpedia/859,ko.dbpedia/861","['우유', 'subject', '유제품']:['우유', 'subject', '음료']"
3673,./data_v3/images/111800520220706175004.jpg,우유는 무엇에 속하는 식품이지,유제품,ko.dbpedia/859,"['우유', 'subject', '유제품']"
3674,./data_v3/images/111800520220706175140.jpg,우유는 무엇에 해당하는 식품이니,유제품,ko.dbpedia/859,"['우유', 'subject', '유제품']"
3675,./data_v3/images/111800520220706175636.jpg,이미지 속 유제품은 무엇일까,우유,ko.dbpedia/859,"['우유', 'subject', '유제품']"
3676,./data_v3/images/111800520220706182352.jpg,볼펜은 어떤 나라의 발명품이니,헝가리,ko.dbpedia/4660,"['볼펜', 'subject', '헝가리의_발명품']"
3677,./data_v3/images/111800620220706154210.jpg,포도는 덩굴식물에 속한 무슨 식물일까,진정쌍떡잎식물,"ko.dbpedia/7138,ko.dbpedia/7141","['포도', 'subject', '덩굴식물']:['포도', '미분류강', '진정쌍떡잎식물']"
3678,./data_v3/images/111800620220706154410.jpg,파인애플은 무슨 과일이야,열대,ko.dbpedia/6358,"['파인애플', 'subject', '열대_과일']"
3679,./data_v3/images/111800620220706154628.jpg,오렌지는 무엇에 포함되는 과일이지,운향과,ko.dbpedia/6338,"['오렌지', '과', '운향과']"
3680,./data_v3/images/111800620220706180518.jpg,오렌지는 무엇에 속하는 나무야,무환자나무목,ko.dbpedia/6340,"['오렌지', '목', '무환자나무목']"
3681,./data_v3/images/111800720220706163342.jpg,티백은 어느 나라의 발명품이야,미국,ko.dbpedia/5595,"['티백', 'subject', '미국의_발명품']"
3682,./data_v3/images/111800720220706163525.jpg,이미지 속 미국의 발명품은 뭐야,티백,ko.dbpedia/5595,"['티백', 'subject', '미국의_발명품']"
3683,./data_v3/images/111800720220706163701.jpg,티백은 어느 나라의 발명품이니,미국,ko.dbpedia/5595,"['티백', 'subject', '미국의_발명품']"
3684,./data_v3/images/111800720220706164128.jpg,차는 무엇에 속하는 음식일까,자극제,ko.dbpedia/871,"['차_(음료)', 'subject', '자극제']"
3685,./data_v3/images/111800820220706143802.jpg,깡통은 어느 나라의 발명품일까,영국,ko.dbpedia/4298,"['깡통', 'subject', '영국의_발명품']"
3686,./data_v3/images/111800920220706174244.jpg,커피에는 무엇이 들어있어,카페인,ko.dbpedia/877,"['커피', 'subject', '카페인']"
3687,./data_v3/images/112000120220706170443.jpg,이미지 속 전설의 생물을 뭐라고 부를까,그리핀,ko.dbpedia/967,"['그리핀', 'subject', '전설의_생물']"
3688,./data_v3/images/112200220220706153430.jpg,사람은 어디에 속하는 동물이야,수아강,ko.dbpedia/3472,"['사람', '아강', '수아강']"
3689,./data_v3/images/112200220220706164903.jpg,이미지 속 도로 시설물은 뭘까,전봇대,ko.dbpedia/5285,"['전봇대', 'subject', '도로_시설물']"
3690,./data_v3/images/112200320220706171317.jpg,이미지 속 건설기계의 이름은 뭐지,적하기,ko.dbpedia/999,"['적하기', 'subject', '건설기계']"
3691,./data_v3/images/112200320220706171758.jpg,적하기는 어디에 쓰이니,제설,ko.dbpedia/1001,"['적하기', 'subject', '제설']"
3692,./data_v3/images/112200320220706172052.jpg,이미지 속 건설기계는 무엇이야,적하기,ko.dbpedia/999,"['적하기', 'subject', '건설기계']"
3693,./data_v3/images/112200320220706173542.jpg,제설 작업할 때 사용하는 장비는 무엇이니,적하기,ko.dbpedia/1001,"['적하기', 'subject', '제설']"
3694,./data_v3/images/112200320220706173755.jpg,이미지 속 농업 분야에 쓰이는 기계는 무엇이니,적하기,ko.dbpedia/1000,"['적하기', 'subject', '농업_기계']"
3695,./data_v3/images/112200320220706173843.jpg,이미지 안 건설에 사용되는 기계의 이름은 뭐니,적하기,ko.dbpedia/999,"['적하기', 'subject', '건설기계']"
3696,./data_v3/images/112200320220706174041.jpg,사람은 어디에 속하니,척삭동물,ko.dbpedia/3469,"['사람', '문', '척삭동물']"
3697,./data_v3/images/112200320220706175330.jpg,적하기는 무엇에 사용되는 기계야,농업,ko.dbpedia/1000,"['적하기', 'subject', '농업_기계']"
3698,./data_v3/images/112200320220706180554.jpg,이미지 속 건설기계를 뭐라고 부를까,적하기,ko.dbpedia/999,"['적하기', 'subject', '건설기계']"
3699,./data_v3/images/112200320220706180659.jpg,적하기는 무엇에 속하는 기계일까,농업 기계,ko.dbpedia/1000,"['적하기', 'subject', '농업_기계']"
3700,./data_v3/images/112200320220706181600.jpg,사람은 무슨 동물일까,척삭동물,ko.dbpedia/3469,"['사람', '문', '척삭동물']"
3701,./data_v3/images/112200320220706182315.jpg,이미지 속 농업 기계는 뭐야,적하기,ko.dbpedia/1000,"['적하기', 'subject', '농업_기계']"
3702,./data_v3/images/112300120220707104123.jpg,이미지 속 러시아에서 발명한 것은 무엇일까,모노레일,ko.dbpedia/1156,"['모노레일', 'subject', '러시아의_발명품']"
3703,./data_v3/images/112300120220707104349.jpg,모노레일은 어느 나라 발명품이지,러시아,ko.dbpedia/1156,"['모노레일', 'subject', '러시아의_발명품']"
3704,./data_v3/images/112300120220707105207.jpg,이미지 속 모노레일은 어느 나라의 발명품일까,러시아,ko.dbpedia/1156,"['모노레일', 'subject', '러시아의_발명품']"
3705,./data_v3/images/112300120220707105404.jpg,모노레일은 어느 나라 발명품이니,러시아,ko.dbpedia/1156,"['모노레일', 'subject', '러시아의_발명품']"
3706,./data_v3/images/112300120220707105523.jpg,이미지 속 러시아의 발명품은 뭘까,모노레일,ko.dbpedia/1156,"['모노레일', 'subject', '러시아의_발명품']"
3707,./data_v3/images/112300120220707110124.jpg,이미지 속 러시아의 발명품은 이름이 뭐지,모노레일,ko.dbpedia/1156,"['모노레일', 'subject', '러시아의_발명품']"
3708,./data_v3/images/112300120220707111141.jpg,모노레일은 어떤 나라의 발명품일까,러시아,ko.dbpedia/1156,"['모노레일', 'subject', '러시아의_발명품']"
3709,./data_v3/images/112300120220707111440.jpg,모노레일은 어느 나라의 발명품이야,러시아,ko.dbpedia/1156,"['모노레일', 'subject', '러시아의_발명품']"
3710,./data_v3/images/112300120220707111544.jpg,모노레일은 어느 나라 발명품이니,러시아,ko.dbpedia/1156,"['모노레일', 'subject', '러시아의_발명품']"
3711,./data_v3/images/112300120220707111728.jpg,이미지 속 러시아의 발명품은 무엇이니,모노레일,ko.dbpedia/1156,"['모노레일', 'subject', '러시아의_발명품']"
3712,./data_v3/images/112300120220707112146.jpg,모노레일은 어느 나라에서 발명했니,러시아,ko.dbpedia/1156,"['모노레일', 'subject', '러시아의_발명품']"
3713,./data_v3/images/112300120220707112344.jpg,모노레일을 발명한 나라는 어딜까,러시아,ko.dbpedia/1156,"['모노레일', 'subject', '러시아의_발명품']"
3714,./data_v3/images/112300120220707112729.jpg,모노레일은 어느 나라의 발명품이니,러시아,ko.dbpedia/1156,"['모노레일', 'subject', '러시아의_발명품']"
3715,./data_v3/images/112300120220707114132.jpg,이미지 속 러시아의 발명품은 이름이 뭐야,모노레일,ko.dbpedia/1156,"['모노레일', 'subject', '러시아의_발명품']"
3716,./data_v3/images/112300120220707115044.jpg,모노레일은 무슨 나라에서 발명한 걸까,러시아,ko.dbpedia/1156,"['모노레일', 'subject', '러시아의_발명품']"
3717,./data_v3/images/112300220220707120011.jpg,사람은 무엇에 속하는 동물이야,영장류,ko.dbpedia/3468,"['사람', '목', '영장류']"
3718,./data_v3/images/112300220220707133602.jpg,시계는 무슨 제품에 속할까,금속,ko.dbpedia/4456,"['시계', 'subject', '금속_제품']"
3719,./data_v3/images/112300220220707135416.jpg,사람은 무엇에 포함될까,척추동물,ko.dbpedia/3474,"['사람', '아문', '척추동물']"
3720,./data_v3/images/112300320220706160200.jpg,가로등은 무엇에 속할까,조명,ko.dbpedia/4100,"['가로등', 'subject', '조명']"
3721,./data_v3/images/112300320220706160321.jpg,사람은 무엇에 속하는 동물이니,진원류,ko.dbpedia/3475,"['사람', '하목', '진원류']"
3722,./data_v3/images/112300320220706160549.jpg,이미지 속 스코틀랜드의 발명품은 무엇일까,자전거,ko.dbpedia/9511,"['자전거', 'subject', '스코틀랜드의_발명품']"
3723,./data_v3/images/112300320220706163039.jpg,사람은 무엇에 속해,원숭이하목,ko.dbpedia/3476,"['사람', '하목', '원숭이하목']"
3724,./data_v3/images/112300420220706171543.jpg,전봇대는 어떤 시설물이야,도로,ko.dbpedia/5285,"['전봇대', 'subject', '도로_시설물']"
3725,./data_v3/images/112300420220706171937.jpg,이미지 속 스코틀랜드의 발명품은 뭐야,자전거,ko.dbpedia/9511,"['자전거', 'subject', '스코틀랜드의_발명품']"
3726,./data_v3/images/112300420220706172848.jpg,사람은 포유류이면서 무엇에 속하니,영장류,"ko.dbpedia/3466,ko.dbpedia/3468","['사람', '강', '포유류']:['사람', '목', '영장류']"
3727,./data_v3/images/112300420220706173756.jpg,사람은 무엇에 속해,척삭동물,ko.dbpedia/3469,"['사람', '문', '척삭동물']"
3728,./data_v3/images/112300420220706173959.jpg,사람은 무엇에 속하는 동물일까,원숭이하목,ko.dbpedia/3476,"['사람', '하목', '원숭이하목']"
3729,./data_v3/images/112300420220706174138.jpg,사람은 무엇에 포함되는 동물이야,영장상목,ko.dbpedia/3471,"['사람', '상목', '영장상목']"
3730,./data_v3/images/112400120220706182218.jpg,사람은 어떤 동물에 포함되니,척추동물,ko.dbpedia/3474,"['사람', '아문', '척추동물']"
3731,./data_v3/images/112400120220706182557.jpg,사람은 무엇에 해당하는 동물이야,영장류,ko.dbpedia/3468,"['사람', '목', '영장류']"
3732,./data_v3/images/112400120220706182618.jpg,이미지 속 음악 공연장을 뭐라고 부르니,무도장,ko.dbpedia/1164,"['무도장_(춤)', 'subject', '음악_공연장']"
3733,./data_v3/images/112400120220706182722.jpg,사람은 무엇에 포함되지,영장류,ko.dbpedia/3468,"['사람', '목', '영장류']"
3734,./data_v3/images/112400120220706182816.jpg,사람은 무엇에 속하는 포유류일까,척삭동물,"ko.dbpedia/3466,ko.dbpedia/3469","['사람', '강', '포유류']:['사람', '문', '척삭동물']"
3735,./data_v3/images/112400120220706183131.jpg,무도장은 무슨 공연장이야,음악,ko.dbpedia/1164,"['무도장_(춤)', 'subject', '음악_공연장']"
3736,./data_v3/images/112400120220706183539.jpg,이미지 속 음악 공연장을 뭐라고 할까,무도장,ko.dbpedia/1164,"['무도장_(춤)', 'subject', '음악_공연장']"
3737,./data_v3/images/112400120220706183800.jpg,무도장은 무엇에 속하니,음악 공연장,ko.dbpedia/1164,"['무도장_(춤)', 'subject', '음악_공연장']"
3738,./data_v3/images/112400120220706183829.jpg,이미지 속 음악 공연장을 뭐라고 하니,무도장,ko.dbpedia/1164,"['무도장_(춤)', 'subject', '음악_공연장']"
3739,./data_v3/images/112400120220706183920.jpg,무도장은 무슨 공연장일까,음악,ko.dbpedia/1164,"['무도장_(춤)', 'subject', '음악_공연장']"
3740,./data_v3/images/112400120220706184428.jpg,이미지 속 음악 공연장은 뭘까,무도장,ko.dbpedia/1164,"['무도장_(춤)', 'subject', '음악_공연장']"
3741,./data_v3/images/112500120220706180058.jpg,사람은 무엇에 속하는 동물이야,원숭이하목,ko.dbpedia/3476,"['사람', '하목', '원숭이하목']"
3742,./data_v3/images/112500120220706180230.jpg,코끼리는 무엇에 포함되지,거대동물,ko.dbpedia/3790,"['코끼리', 'subject', '거대동물']"
3743,./data_v3/images/112500120220706181111.jpg,영장상목인 사람은 어디에 포함되니,영장류,"ko.dbpedia/3468,ko.dbpedia/3471","['사람', '목', '영장류']:['사람', '상목', '영장상목']"
3744,./data_v3/images/112500120220706181147.jpg,사람은 척삭동물이면서 무슨 동물이야,척추,"ko.dbpedia/3469,ko.dbpedia/3474","['사람', '문', '척삭동물']:['사람', '아문', '척추동물']"
3745,./data_v3/images/112500120220706182329.jpg,이미지 속 이탈리아의 발명품에 해당하는 것은 무엇이니,안경,ko.dbpedia/5337,"['안경', 'subject', '이탈리아의_발명품']"
3746,./data_v3/images/112500120220706182654.jpg,양은 무엇에 해당하는 동물이니,가축,ko.dbpedia/3620,"['양', 'subject', '가축']"
3747,./data_v3/images/112600420220706180849.jpg,안경은 어느 나라의 발명품이니,이탈리아,ko.dbpedia/5337,"['안경', 'subject', '이탈리아의_발명품']"
3748,./data_v3/images/112600420220706182833.jpg,이미지 속 담배의 한 종류는 뭐라고 불러,담뱃대,ko.dbpedia/1260,"['담뱃대', 'subject', '담배의_종류']"
3749,./data_v3/images/112600520220707110137.jpg,이미지 속 마약에 해당하는 식물은 뭘까,대마초,ko.dbpedia/1266,"['대마초', 'subject', '마약']"
3750,./data_v3/images/112600520220707160309.jpg,이미지 속 마약을 뭐라고 부를까,대마초,ko.dbpedia/1266,"['대마초', 'subject', '마약']"
3751,./data_v3/images/130100220220627154950.jpg,활은 무슨 상황에서 쓸 수 있니,야외 활동,ko.dbpedia/4654,"['활', 'subject', '야외_활동']"
3752,./data_v3/images/130100220220627164600.jpg,활은 무슨 활동 시 사용하니,야외 활동,ko.dbpedia/4654,"['활', 'subject', '야외_활동']"
3753,./data_v3/images/130100220220627164632.jpg,사람은 무슨 동물이야,진원류,ko.dbpedia/3475,"['사람', '하목', '진원류']"
3754,./data_v3/images/130100220220627165040.jpg,활은 무엇에 포함될까,무기,ko.dbpedia/4651,"['활', 'subject', '무기']"
3755,./data_v3/images/130100220220627165443.jpg,사람은 무엇에 포함되지,척삭동물,ko.dbpedia/3469,"['사람', '문', '척삭동물']"
3756,./data_v3/images/130100220220627171247.jpg,활은 무슨 활동을 할 때 쓰이는 무기일까,야외,"ko.dbpedia/4651,ko.dbpedia/4654","['활', 'subject', '무기']:['활', 'subject', '야외_활동']"
3757,./data_v3/images/130100220220627171941.jpg,활은 무엇에 속해,무기,ko.dbpedia/4651,"['활', 'subject', '무기']"
3758,./data_v3/images/130200120220627175559.jpg,이미지 속 금속 제품은 뭘까,숟가락,ko.dbpedia/4997,"['숟가락', 'subject', '금속_제품']"
3759,./data_v3/images/130200120220627175632.jpg,젖으로 만든 음료를 뭐라고 하니,우유,"ko.dbpedia/861,ko.dbpedia/862","['우유', 'subject', '음료']:['우유', 'subject', '젖']"
3760,./data_v3/images/130200120220627182438.jpg,사람이 드나들 수 있도록 벽을 터 놓은 건축물은 무엇이니,문,"ko.dbpedia/106,ko.dbpedia/109","['문', 'subject', '건축물']"
3761,./data_v3/images/130200120220627183545.jpg,이미지 속 녹나무과에 속한 열대 과일은 뭐야,아보카도,"ko.dbpedia/6328,ko.dbpedia/6329","['아보카도', 'subject', '열대_과일']:['아보카도', 'subject', '녹나무과']"
3762,./data_v3/images/130200320220628103041.jpg,커피에 무슨 성분이 들어 있을까,카페인,ko.dbpedia/877,"['커피', 'subject', '카페인']"
3763,./data_v3/images/130200420220627111547.jpg,나사는 무슨 제품에 속해,금속,ko.dbpedia/4347,"['나사', 'subject', '금속_제품']"
3764,./data_v3/images/130200420220627111629.jpg,커피에는 뭐가 들어 있니,카페인,ko.dbpedia/877,"['커피', 'subject', '카페인']"
3765,./data_v3/images/130200420220627113438.jpg,이미지 속 영장류와 포유류에 속한 동물은 뭐니,사람,"ko.dbpedia/3466,ko.dbpedia/3468","['사람', '강', '포유류']:['사람', '목', '영장류']"
3766,./data_v3/images/130200620220627115641.jpg,프라이팬은 무슨 기구야,조리,ko.dbpedia/5022,"['프라이팬', 'subject', '조리기구']"
3767,./data_v3/images/130200620220627115817.jpg,조리기구 중에 납작한 모양의 팬을 뭐라고 하니,프라이팬,"ko.dbpedia/5021,ko.dbpedia/5022","['프라이팬', 'subject', '조리기구']"
3768,./data_v3/images/130200620220627131529.jpg,프라이팬은 어디에 해당해,조리기구,ko.dbpedia/5022,"['프라이팬', 'subject', '조리기구']"
3769,./data_v3/images/130200620220628110528.jpg,열매채소인 호박은 어디에 속할까,박과,"ko.dbpedia/8792,ko.dbpedia/8793","['호박', 'subject', '박과']:['호박', 'subject', '열매채소']"
3770,./data_v3/images/130200620220628113033.jpg,프라이팬은 무슨 기구야,조리,ko.dbpedia/5022,"['프라이팬', 'subject', '조리기구']"
